text,hour,minute,second,day,month,year,datetime,text_clean,sentiment
"De Geraldo Alckmin (@geraldoalckmin) no #DebateSBT: ""Fomos nós que descobrimos a máfia da merenda”
FALSO: Máfia foi descoberta após cooperativa denunciar que políticos recebiam propina para liberar contratos de merenda. A investigação foi conduzida por MP e Polícia Civil.",19,27,15,26,9,2018,2018-09-26 19:27:15,geraldo alckmin @geraldoalckmin o debatesbt nó descobrir o máfia merendar falsar máfia descobrir cooperativo denunciar político receber propinar parir liberar contrato merendar o investigação conduzir mp e polícia civil,-1.0
"Cabo Daciolo perdeu 5Kg nos 21 dias de jejum.

Nosso herói fez o desafio de mostrar ao povo o que pode acontecer se votarmos pela Venezuelização no Brasil.

#ForçaGuerreiro",19,23,26,26,9,2018,2018-09-26 19:23:26,cabo daciolo perder 5 kg o 21 jejum herói o desafiar mostrar o o o acontecer votar pelar venezuelização o brasil forçaguerreiro,1.0
"@bicmuller menina ele tá dando umas no debate, não sei se vc tá vendo, que tá chocante hahahahah sensatíssimo!",18,42,41,26,9,2018,2018-09-26 18:42:41,@bicmuller menino tá umar o debater vc tá tá chocante hahahahah sensato,1.0
"#DebateSBT 
Haddad é o único cara que consegue mentir mais que Ciro. 

Meu Deus.",18,11,40,26,9,2018,2018-09-26 18:11:40,debatesbt haddad o único caro conseguir mentir ciro deus,-1.0
#DebateSBT Marina querida pega leve com o Hadad. Adooooooro,18,11,30,26,9,2018,2018-09-26 18:11:30,debatesbt marino querido pego levar o hadad adooooooro,1.0
o daciolo no debate é um brasileiro usando foto de olho com a bandeira nacional nos comentários do g1,18,30,38,26,9,2018,2018-09-26 18:30:38,o daciolo o debater brasileiro foto olhar o bandeiro nacional o comentário g1,-1.0
"Não sei porque o Meireles me lembra esse cara
#debatesbt https://t.co/QeO2wV1e9j",19,19,31,26,9,2018,2018-09-26 19:19:31,o meireles lembrar caro debatesbt,0.0
#CiroNoSbt Marina falou o que o Haddad merecia ouvir,18,10,55,26,9,2018,2018-09-26 18:10:55,cironosbt marino falar o o haddad merecer ouvir,1.0
"Gente, o nome do daciolo é benevenuto",19,9,20,26,9,2018,2018-09-26 19:09:20,gente o daciolo benevenuto,0.0
liguei a tv e o meirelles tá agradecendo pelo horário do debate,18,2,47,26,9,2018,2018-09-26 18:02:47,ligar o tv e o meirelles tá agradecer pelar horário debater,-1.0
"1. Eu trabalhei para o Haddad na Ouvidoria de São Paulo. Ela estava abandonada antes, largada às traças, mas ele revitalizou a porra toda e transformou ela num lugar de acolhimento e, mais importante, um MAPEAMENTO dos problemas de São Paulo - afinal, era ali que eles iam parar.",18,48,39,26,9,2018,2018-09-26 18:48:39,1 parir o haddad o ouvidoria paulo abandonar antar largar s traçar revitalizar o porra e transformar acolhimento e importante mapeamento problema paulo afinal parar,1.0
"Gente, a Marina acabou de matar o Haddad com bondade #DebateSBT",18,11,38,26,9,2018,2018-09-26 18:11:38,gente o marino acabar matar o haddad bondade debatesbt,1.0
Dia 7 é 17!! Muda Brasil de Verdade!! Bolsonaro Presidente!  #DebateSBT,19,16,30,26,9,2018,2018-09-26 19:16:30,7 17 mudo brasil bolsonaro presidente debatesbt,1.0
"De Marina Silva (@marinasilva) para Fernando Haddad (@haddad_fernando):
""Foram vocês do PT que se juntaram com o Temer para afundar o Brasil. Foi você que foi pedir benção pro Renan Calheiros que também apoiou o impeachment.""
VERDADEIRO.",18,36,36,26,9,2018,2018-09-26 18:36:36,marino silvar @marinasilva parir fernando haddad @haddad_fernando pt juntar o temer parir afundar o brasil pedir benção pro renan calheiros apoiar o impeachment,1.0
"Que pisão da Marina no Haddad. Falando que ele subiu em palanque do Renan Calheiros, apoiador do Golpe #DebateSBT",18,18,29,26,9,2018,2018-09-26 18:18:29,pisão marino o haddad falar subir palancar renan calheiros apoiador golpe debatesbt,1.0
A maioria dos que estão no palanque do Alckmin estavam no palanque da Dilma em 2014. Estão querendo trocar a população pelo centrão. É isso que levou o Brasil para o fundo do poço #MarinaNoDebateSBT #DebateNoSBT,19,12,53,26,9,2018,2018-09-26 19:12:53,o o palancar alckmin o palancar dilma 2014 querer trocar o população pelar centrão levar o brasil parir o fundir poço marinanodebatesbt debatenosbt,-1.0
Assista ao debate entre candidatos à Presidência da República https://t.co/yblVx0h25i,18,18,6,26,9,2018,2018-09-26 18:18:06,assistir o o debater entrar candidato presidência repúblico,0.0
"Daciolo é uma mistura de Bíblia, Karl Marx e remédios tarja preta.",19,27,31,26,9,2018,2018-09-26 19:27:31,daciolo umar misturar bíblia karl marx e remédio tarjar preto,0.0
Um olho no assunto de oncologia e outro no debate de presidentes do sbt,18,37,53,26,9,2018,2018-09-26 18:37:53,olhar o assunto oncologia e o debater presidente sbt,0.0
Toda vez que o #Daciolo bate na bancada eu fico passada. Amém. rs #DebateSBT,18,41,5,26,9,2018,2018-09-26 18:41:05,o daciolo bater o bancada ficar passar amém rs debatesbt,-1.0
"VOCÊ QUE VOTA EM UM CONTRA O OUTRO, ME DESCULPE MAS EU N ENTENDO ISSO, É ERRADO, 1 MIN DEPOIS : MAS AS PESQUISAS DI… https://t.co/E4hrk6TSpq",19,20,47,26,9,2018,2018-09-26 19:20:47,votar o desculpar n entender errar 1 min o pesquisar di …,-1.0
"Do mesmo jornal que fica ""INDIGNADO"" que o Bolsonaro chamou de saudoso o Pinochet pro filho dele. 

Aqui é o exemplo que o ditador de estimação só pode ser o de esquerda. https://t.co/YSM44gHVnS",19,18,59,26,9,2018,2018-09-26 19:18:59,jornal ficar indignar o bolsonaro chamar saudoso o pinochet pro filhar d o o ditador estimação só o esquerdo,-1.0
Isso aí Boulos! No próximo sábado TODAS e todos pedindo #EleNão! #Ciro12 #DebateSBT #CiroNoSBT,19,15,56,26,9,2018,2018-09-26 19:15:56,boulos o sábado e pedir elenão ciro12 debatesbt cironosbt,1.0
Boulaço fazendo o Alckmin perder as estribeiras com 2 minutos de debate.,17,52,46,26,9,2018,2018-09-26 17:52:46,boulaço o alckmin perder o estribeira 2 minuto debater,-1.0
"Como ministro, @Haddad_Fernando fez 126 universidades pelo Brasil, criou IFs em 214 cidades e entregou 1500 creches. Temos orgulho de levar a educação para todo o povo brasileiro. #HaddadÉLulaNoSBT #TôComRossetto",18,44,24,26,9,2018,2018-09-26 18:44:24,comer ministrar @haddad_fernando 126 universidade pelar brasil criar ifs 214 cidade e entregar 1500 creche orgulhar levar o educação parir o brasileiro haddadélulanosbt tôcomrossetto,1.0
Vai Marina,19,19,52,26,9,2018,2018-09-26 19:19:52,marino,1.0
"Ciro gomes e Lula ja fizeram comentarios machistas e homofibicos, pq tu n fala isso???? — Ciro gomes e lula ja fize… https://t.co/2baQEDrpHA",18,23,36,26,9,2018,2018-09-26 18:23:36,ciro gomar e lula ja comentarios machista e homofibicos pq n falir -- ciro gomar e lula ja fize …,-1.0
"Marina Silva diz que é contra a terceirização irrestrita e a atual reforma trabalhista. Cutuca o adversário, afirma… https://t.co/Z5i2pjM3S5",18,11,10,26,9,2018,2018-09-26 18:11:10,marino silvar o terceirização irrestrito e o atual reformar trabalhista cutucar o adversário afirmar …,0.0
"Haddad: se faz de sonso 
Alckmin: falso que só a desgraça 
Ciro: Bolsonaro da esquerda 
Bolsonaro: Ciro da direita 
Marina: nem ela quer ser presidente 

Daciolo: bonito, carismático e sensato",18,16,14,26,9,2018,2018-09-26 18:16:14,haddad sonso alckmin falsar só o desgraçar ciro bolsonaro esquerdo bolsonaro ciro direito marino querer presidente daciolo bonito carismático e sensato,-1.0
"Daciolo é uma mistura de Bíblia, Karl Marx e remédios tarja preta.",18,37,59,26,9,2018,2018-09-26 18:37:59,daciolo umar misturar bíblia karl marx e remédio tarjar preto,0.0
"""Uma pessoa que diz que vai tirar o FIES, o Bolsa Família, o ProUni, essa pessoa nunca passou necessidade"", afirma Cabo Daciolo, no #DebateSBT. ""Com certeza sou favorável às cotas, e vou fazer um trabalho mais amplo. As pessoas tratam o ser humano como se fosse nada"". https://t.co/NCjy2tNY8a",19,18,40,26,9,2018,2018-09-26 19:18:40,umar pessoa tirar o fiar o bolsar família o prouni pessoa passar necessidade afirmar cabo daciolo o debatesbt favorável s cotar e amplo o pessoa tratar o humanar comer nado,0.0
"É que lá do alto do monte ele conseguiu enxergar mais brasileiros que todo o IBGE

Daciolismo https://t.co/Z3pB7S80zB",18,29,28,26,9,2018,2018-09-26 18:29:28,alto montar conseguir enxergar brasileiro o ibge daciolismo,1.0
"Eu sempre respeitei o Ciro gomes.
Mas nessa eleição ele perdeu todo o meu respeito e a minha admiração. 
É de uma desonestidade atroz dizer que Bolsonaro é consequência do PT.
Bolsonaro é  consequência de nós nunca termos punido os carrascos da ditadura.",19,24,38,26,9,2018,2018-09-26 19:24:38,respeitar o ciro gomar n eleição perder o respeitar e o admiração umar desonestidade atroz bolsonaro consequência pt bolsonaro consequência nó termo punir o carrasco ditadura,-1.0
quando o ciro abre a boca #DebateSBT https://t.co/AFqqx7OCSI,19,2,49,26,9,2018,2018-09-26 19:02:49,o ciro abrir o bocar debatesbt,0.0
@danieldoifch eu não sei de onde surgiu esse mito do Daciolo com insights de genialidade mas tem que acabar,18,59,23,26,9,2018,2018-09-26 18:59:23,@danieldoifch surgir mito daciolo insight genialidade acabar,-1.0
"Ah Marina, faz favor né.",18,9,52,26,9,2018,2018-09-26 18:09:52,ah marino né,-1.0
asmr daciolo falando gloria no seu ouvido,19,9,34,26,9,2018,2018-09-26 19:09:34,asmr daciolo falar gloriar o ouvir,1.0
esse Boulos é o candidato mais tico mole de todos,19,15,3,26,9,2018,2018-09-26 19:15:03,boulos o candidatar tico mole,-1.0
"""o mar de lama ta no meio dos engravatados que não estão preocupados com o povo""

daciolo usando gravata https://t.co/c80QwEIvin",18,39,46,26,9,2018,2018-09-26 18:39:46,o mar lama ta o mear engravatar preocupar o daciolo gravata,-1.0
essa conversa da Marina e o Haddad é o homem aranha apontando pro homem aranha,18,11,18,26,9,2018,2018-09-26 18:11:18,converso marino e o haddad o homem aranha pro homem aranha,-1.0
MARINA SENTANDO SARRAFO NO HADDAD KKKKKKKKKKKKKK,18,14,33,26,9,2018,2018-09-26 18:14:33,marino sentar sarrafar o haddad kkkkkkkkkkkkkk,1.0
"- Engraçado você (Haddad) falar de impeachment e acusar os outros, quando foram vocês do PT que se juntaram com o Temer pra afundar o Brasil. Foi você quem pediu a benção ao Renan Calheiros, que apoiou o impeachment.

Marina Silva

#DebateSBT",18,15,49,26,9,2018,2018-09-26 18:15:49,engraçar haddad falar impeachment e acusar o pt juntar o temer pra afundar o brasil pedir o benção o o renan calheiros apoiar o impeachment marino silvar debatesbt,0.0
Katia Abreu tomando as dores do Alckmin. kkkkkkkkkkkkkk https://t.co/x4YkglZsP7,18,22,38,26,9,2018,2018-09-26 18:22:38,katia abreu tomar o dor alckmin kkkkkkkkkkkkkk,-1.0
"De Cabo Daciolo (@CaboDaciolo) para Ciro Gomes (@cirogomes) no #DebateSBT: ""O senhor ficou doente e saiu correndo para o Sírio Libanês. E o povo? Por que o senhor não foi para o hospital público?""
Ciro respondeu que ""tem condição de pagar plano de saúde"".
Ué, e o ""mais estado""?",18,20,42,26,9,2018,2018-09-26 18:20:42,cabo daciolo @cabodaciolo parir ciro gomar @cirogomes o debatesbt o senhor ficar doente e sair correr parir o sírio libanês e o o senhor parir o hospital público ciro responder condição pagar planar saudar ué e o,0.0
Pior que o Cabo Daciolo falou só verdades agora. #DebateSBT #EleNão,18,38,35,26,9,2018,2018-09-26 18:38:35,o cabo daciolo falar só debatesbt elenão,1.0
daciolo ficou jejuando tanto tempo no monte que desceu morto de fome e tá jantando o cu de todo mundo,19,8,29,26,9,2018,2018-09-26 19:08:29,daciolo ficar jejuar o montar descer morto fome e tá jantar o cu mundo,1.0
"Se existisse rejeição a Bolsonaro, não estaria ocorrendo esse gigantesco movimento de candidatos, de diversos partidos, incluindo BOLSONARO no material de campanha. Aqui no RJ, se Deus permitir que eu seja Senador, serei o interlocutor de todos junto ao Presidente Bolsonaro.",17,47,1,26,9,2018,2018-09-26 17:47:01,existir rejeição o bolsonaro ocorrer gigantesco movimentar candidato diverso incluir bolsonaro o material campanha o rj deus permitir senador o interlocutor juntar o o presidente bolsonaro,1.0
"""Alckmin, eu fui professor no seu Governo e faltava giz na sala de aula, faltava papel higiênico no banheiro (...) Mas o que eu quero saber é: cadê o dinheiro da merenda?"", pergunta @GuilhermeBoulos 

Começa assim, de forma suave, o #DebateSBT.",18,44,57,26,9,2018,2018-09-26 18:44:57,alckmin professor o governar e faltar giz o sala aula faltar papel higiênico o banheiro o querer cadê o dinheiro merendar perguntar @guilhermeboulos comedir formar suave o debatesbt,0.0
"Fernando Haddad, candidato de Lula à Presidência, participa do Debate do SBT #Vote13 https://t.co/g9bL1Tq5uf",18,45,53,26,9,2018,2018-09-26 18:45:53,fernando haddad candidatar lula presidência participar debater sbt vote13,1.0
esse papinho do haddad sobre o lula é too much pra eu resistir ao ciro,18,24,25,26,9,2018,2018-09-26 18:24:25,papo haddad sobrar o lula toar much pra resistir o o ciro,-1.0
Tentada em votar no Ciro! #DebateSBT,19,16,38,26,9,2018,2018-09-26 19:16:38,votar o ciro debatesbt,1.0
@TerraNoticiasBR @LulaOficial @Haddad_Fernando Poste ( Haddad )responde a 8 acoes apos gestao na prefeitura de São… https://t.co/a2bd6huabc,18,49,8,26,9,2018,2018-09-26 18:49:08,@terranoticiasbr @lulaoficial @haddad_fernando postar haddad responder o 8 acoes apo gestao o prefeitura …,0.0
"A Marina tá perdidinha, coitada.",18,31,58,26,9,2018,2018-09-26 18:31:58,o marino tá perdido coitar,-1.0
"Adoro olhar um debate junto com a minha família cara

#DebateSBT",18,25,44,26,9,2018,2018-09-26 18:25:44,adorar olhar debater juntar o família caro debatesbt,1.0
@oigarita Da uma olhada no debate que ta rolando agora heheheheh,18,37,58,26,9,2018,2018-09-26 18:37:58,@oigarita umar olhar o debater ta rolar heheheheh,0.0
"Provas contra Lula: a própria presidência disse que o Triplex era dele e ele próprio declarou o triplex no Imposto de Renda. #DebateSBT 

https://t.co/zpoS6K8ueo",19,22,23,26,9,2018,2018-09-26 19:22:23,provar lula o presidência o triplex d e declarar o triplex o impor render debatesbt,-1.0
"Só DACIOLO salva!!!

É o único candidato COERENTE!

A única coligação que fez foi com JESUS e o MONTE!

#DebateSBTUOLFolha",18,44,31,26,9,2018,2018-09-26 18:44:31,só daciolo salvo o único candidatar coerente o único coligação jesus e o montar debatesbtuolfolha,1.0
O DACIOLO TINHA QUE TER UM PROGRAMA SÁBADO A TARDE NA GLOBO NO LUGAR DO LUCIANO HUCK,19,15,51,26,9,2018,2018-09-26 19:15:51,o daciolo programar sábado o tardar o globo o luciano huck,1.0
"Haddad do PT: Capitalista Social-Democrata mais fervoroso, quase socialismo. No aspecto moral, progressista.

Ciro… https://t.co/Bpul4dimyz",19,9,24,26,9,2018,2018-09-26 19:09:24,haddad pt capitalista social democrata fervoroso quase socialismo o aspecto moral progressista ciro …,0.0
"população do Brasil: 200 milhões de pessoas

população do Brasil que vive abaixo da linha da pobreza segundo Cabo Daciolo: 400 milhões de pessoas #DebateSBT https://t.co/7e9FvABBdF",19,16,14,26,9,2018,2018-09-26 19:16:14,população brasil 200 milhão pessoa população brasil viver abaixar linha pobreza segundar cabo daciolo 400 milhão pessoa debatesbt,0.0
"Podem chamar Daciolo de lunático, se ele não deseja mal ao próximo, nem recrimina as minorias ele é mais sensato que qualquer candidato da direita.
#DebateSBT",19,25,32,26,9,2018,2018-09-26 19:25:32,chamar daciolo lunático desejar o o recriminar o minoria sensato candidatar direito debatesbt,1.0
#Ciro12 #UOLnasUrnas #CiroNoSBT #DebateSBT @cirogomes meu melhor amigo e próximo presidente da República,17,53,24,26,9,2018,2018-09-26 17:53:24,ciro12 uolnasurnas cironosbt debatesbt @cirogomes melhor amigar e presidente repúblico,1.0
"Debate que só tem candidato da ""esquerda"" (fora Cabo Daciolo)
Aí fica nesse ""jogo de cumpade"" 
O Sistema continua f… https://t.co/fZuP5zH42t",18,9,54,26,9,2018,2018-09-26 18:09:54,debater só candidatar esquerdo cabo daciolo ficar n jogar cumpade o continuar f …,1.0
Eu vejo um carioca tipo o Daciolo e fico me perguntando se falo assim hahahahaho os mineiros acabam comigo,19,12,39,26,9,2018,2018-09-26 19:12:39,carioca o daciolo e ficar perguntar falir hahahahaho o mineiro acabar comigo,0.0
"Minha mãe, minhas três irmãs e minhas sobrinhas não votariam no Bolsonaro de jeito nenhum por conta de notícias fake como a da #FolhaFakeNews. Agora todas são Bolsonaro.  ""BOLSONARO 31% X 20% HADDAD""",19,19,9,26,9,2018,2018-09-26 19:19:09,mãe irmão e sobrinho votar o bolsonaro jeito nenhum contar notícia fake comer o folhafakenews bolsonaro bolsonaro 31 x 20 haddad,-1.0
"Marina Silva é contra e a favor do fundo partidário, ela vai dialogar muito para decidir como vai ficar. #DebateSBT",19,6,49,26,9,2018,2018-09-26 19:06:49,marino silvar e o fundir partidário dialogar parir decidir comer ficar debatesbt,-1.0
@walshFe7 @desalinho @eemerson_sheik @patricialenz49 @folha @jairbolsonaro @CarlosBolsonaro @BolsonaroSP Não sei nã… https://t.co/eyRBftXOs4,18,36,17,26,9,2018,2018-09-26 18:36:17,@walshfe7 @desalinho @eemerson_sheik @patricialenz49 @folha @jairbolsonaro @carlosbolsonaro @bolsonarosp nã …,0.0
"O Alckmin falou ""emprego na veia""?? https://t.co/VJ4qXRbRFC",18,58,44,26,9,2018,2018-09-26 18:58:44,o alckmin falar empregar o veia,0.0
